logCPM	PValue	FDR	log2FoldChange
FAM178A	4.89748104542626	0.0735036982729671	0.136996785673434	-0.1928
APOBEC3G	1.62459084503979	0.0739063740668842	0.137677016833167	-0.4607
LINC01068	-1.26421765539344	0.0741587634857743	0.138076734951178	-1.7581
TEPP	-1.74705527831454	0.0742613950902912	0.138211441407723	-2.033
LOC101928205	-1.74705527831454	0.0742613950902912	0.138211441407723	-2.033
LOC101928461	-1.74705527831454	0.0742613950902912	0.138211441407723	-2.033
AK7	0.153748360717487	0.0746237186175949	0.138792234839208	-0.9445
ZDHHC18	5.33145449523031	0.0746266749113533	0.138792234839208	-0.1742
TEX12	-1.74706371661138	0.0750342043188889	0.139437051033871	-2.0217
KRT3	-1.74706371661138	0.0750342043188889	0.139437051033871	-2.0217
ARL6IP4	6.73977135256153	0.0750630791780585	0.1394759871221	-0.2224
PSMD10	6.66488658800816	0.0753248535084655	0.139905435512315	-0.1639
ALDH1L1-AS2	-1.81969296596726	0.0753650082457887	0.139965777267052	-1.8869
MAST2	6.2995718864296	0.0754455963196963	0.140072694641755	-0.1764
PARN	2.81948697685662	0.0754598479044625	0.140084907803932	-1.0825
C11orf63	2.25562211012846	0.0756726616963015	0.140416419859689	-0.4271
FAM160B2	4.00114527383861	0.075912611747813	0.140810875845161	-0.2234
VWA5B2	-1.11634187786446	0.0760354826367327	0.14099930699646	-1.2978
AAGAB	6.40311298870236	0.0760373672973351	0.14099930699646	-0.1525
VPS16	3.95012195497708	0.0761343423579389	0.14115045740698	-0.2674
NOXO1	2.42280539629031	0.0761756578449069	0.141212714217772	-0.4095
GNA12	6.03432195661845	0.0762540773485573	0.141329384373123	-0.2223
SPTLC2	6.70799114495841	0.0763320847642384	0.141459602015626	-0.1553
DHX33	6.09932276865465	0.0764318916399905	0.141630188162776	-0.1609
COMMD3	2.86461615788043	0.0765663202036312	0.141809914087785	-0.391
SKP1	8.28164839906444	0.0765754893228192	0.141809914087785	-0.1496
BOLA2B	0.722788781424305	0.0768070698669065	0.142195504258214	-0.6531
EFNA3	2.1015689536251	0.0770456340270299	0.142535984474813	-0.3902
COX18	3.80581387867676	0.077098865863536	0.142620011673393	-0.2969
OMD	-2.06846912116656	0.0771919485405164	0.142763267405092	-2.3889
CA7	-1.8202158028561	0.0772302877785686	0.142805239915481	-1.8956
TTC9B	-1.8202158028561	0.0772302877785686	0.142805239915481	-1.8956
TBC1D16	6.28929741057919	0.0772676860871773	0.142859922747368	-0.16
SOBP	-2.06794491461612	0.0773848041146661	0.143061973054921	-2.3826
ZFP69B	1.85848819067353	0.0775434097541179	0.143326160622778	-0.4294
ISM1	-0.286674057951265	0.0775556740412499	0.14333431719954	-1.03
USP28	5.18705600842243	0.0776126002615252	0.143410488904292	-0.1755
DGCR14	3.11295110893442	0.0776427840989586	0.143437225916878	-0.29
COG4	5.58869434126266	0.0776953277624799	0.14351977169198	-0.2491
RBM47	6.52918501682915	0.0777231964816238	0.143556725512801	-0.1535
LZIC	4.90166579928642	0.0777402063021377	0.14357361722325	-0.2092
FAM104A	5.35255729673761	0.0777968981378356	0.143651547237404	-0.1728
NFU1	5.49396934399231	0.0777981402024657	0.143651547237404	-0.1912
MAK16	4.66659802448179	0.0780150213806647	0.144008314491953	-0.198
TDG	5.40668791408111	0.0780282425171217	0.144018157455523	-0.1697
ASIP	-1.31534669559171	0.0783959302108068	0.144623696637883	-1.6438
TBC1D3K	-1.37124996820813	0.0785060512377072	0.144797582480863	-1.9821
SLC2A13	1.60276402723991	0.0785271799412501	0.144821921103896	-0.4773
LOC101928885	-1.81916994632981	0.0785397760811583	0.144830520417942	-1.8796
PPP4R2	5.3970725059116	0.0785480267692498	0.144831105615536	-0.1694
GDI2	7.91489564018352	0.0785842990330827	0.14486479416544	-0.1455
COL9A2	3.3659725352552	0.0788273876055542	0.145272843541994	-0.2987
MFSD1	5.35128789106753	0.0788483666755619	0.145283564407476	-0.1721
TERC	-2.06793589715716	0.0788570793007053	0.145283564407476	-2.396
ZNF732	-2.06793589715716	0.0788570793007053	0.145283564407476	-2.396
GRSF1	6.80453441918007	0.079012458560419	0.145555140613422	-0.1557
LOC642423	-2.06741150344828	0.0790637478770749	0.14563492899242	-2.3883
MPV17	4.37886411186531	0.0791964835454446	0.145849995319846	-0.2122
LOC102724297	-2.26228746286259	0.0792878448422093	0.145988794295449	-4.5189
MAD1L1	5.03484373000322	0.0796897545080696	0.146699219350541	-0.1956
CSNK1A1P1	-1.9818487113439	0.07975125906148	0.146782839542936	-2.5662
MIR631	-1.9818487113439	0.07975125906148	0.146782839542936	-2.5662
SOAT2	-0.579875177113866	0.0798354487449355	0.146909775738254	-1.0585
TATDN3	2.99049384784309	0.0798363214887826	0.146909775738254	-0.3252
LOC101928268	-1.98132529456205	0.0799714252392737	0.147113899553424	-2.5575
LOC105376066	-1.98132529456205	0.0799714252392737	0.147113899553424	-2.5575
SCLT1	4.11374395043147	0.0799952235878232	0.147119960423134	-0.2365
SMUG1	4.48450758184774	0.0799964896583937	0.147119960423134	-0.2141
CDCA5	6.42202135867937	0.0799988960955548	0.147119960423134	-0.1578
TYMSOS	0.744181171630886	0.0805495230890135	0.148043098108631	-0.705
TLE6	-0.424899112386496	0.0805797582159352	0.148083759411125	-0.9785
LOC105371592	-0.115168514831127	0.080658861013495	0.148189266067699	-0.8296
CASK	4.92682598755053	0.0807570371916037	0.148319966898382	-0.1927
TMEM199	4.45200187254838	0.0807785605878184	0.148344573190948	-0.2079
TRNS2	-1.02395611682502	0.080952015432718	0.148571128241356	-1.1762
SF3A2	4.93990409442027	0.0809588948151296	0.148571128241356	-0.2044
EIF3K	6.88619530260574	0.0810516921653954	0.148711913057039	-0.1716
MIR100HG	3.22056533772282	0.081059941151284	0.148711913057039	-0.2795
C8orf58	2.35128742434651	0.0810600485774864	0.148711913057039	-0.3601
LOC105377200	1.20554953300825	0.0813909301422407	0.149273942201803	-0.5685
GBA	1.04066117196474	0.0815348646002183	0.149519885845563	-1.3375
TMC8	0.0751367973025997	0.0815414101379505	0.149519885845563	-0.9293
KCTD13	3.64217668869154	0.0816741960611257	0.149733292156247	-0.2695
GTF2F1	5.91963494675269	0.0818408826755463	0.150008750414134	-0.219
LOC101927811	2.16888093733546	0.0818627164053289	0.150033706525016	-0.3765
CPNE5	-1.06824696039195	0.082011784841636	0.150276738338744	-1.3699
PDE7A	4.20906295462587	0.082046154984212	0.150324629204313	-0.2095
RAI1	6.44175141232651	0.0821586852585336	0.150515700760641	-0.1509
CCDC6	7.04691779833704	0.0823007411475431	0.150728085060948	-0.1717
LARP1	8.42144880427503	0.082339005352973	0.150770399370499	-0.1626
GUCD1	5.40323541429338	0.0823587906469637	0.150776382074907	-0.2067
SMN2	-1.67433997714439	0.0824950976718731	0.150995638971096	-2.171
GRB10	5.06107651202571	0.083361138167399	0.152458519172915	-0.1925
GJC2	0.322661096981309	0.0835194249322215	0.152702115329257	-0.6963
CHRM3	1.68957859582156	0.0836170859916649	0.152850057260823	-0.4355
FAM120C	4.33435289981899	0.0837467665700489	0.153071783190109	-0.2312
GPR39	2.94850807100367	0.0838622434965381	0.153236824869663	-0.318
ARL6IP1	9.03403959691203	0.0838864171337293	0.153260804396043	-0.1476
ZNF572	2.2609799225995	0.0840402662654624	0.153516019706052	-0.3833
LOC105377621	0.824047463771665	0.0841225730338833	0.153620255407279	-0.5983
ZC3H8	4.16206087401767	0.0842365233598079	0.153812959637593	-0.2385
WBP11	7.89966216457184	0.0843245798224026	0.153932424338839	-0.1529
LOC101928100	-0.159033109669784	0.0843356763933541	0.153932424338839	-0.8829
IFI44L	-0.820729592400483	0.0843827600819288	0.154002965915794	-1.2499
MTFR1	4.70798907621257	0.0844585954720678	0.154125961509203	-0.1871
REXO1	3.79506193642793	0.0845182115444245	0.154219337326838	-0.2331
HOXA2	1.79122771883878	0.08464212654548	0.154414576018216	-0.457
HIATL2	2.50407444140305	0.0847972009955494	0.154682024517861	-0.3983
AIM1	6.86246136656789	0.0849842618293951	0.154976793922429	-0.1534
SLC22A18AS	-2.06740248357721	0.0850562324330759	0.155092546873575	-2.4127
TMCC1-AS1	0.674143544641656	0.0851871444483318	0.155315740442299	-0.6333
PFDN5	7.14000039381283	0.0853017405486673	0.155509144743007	-0.1526
RBM14-RBM4	-1.81968437958147	0.0853551174082811	0.155590915966608	-1.9141
LOC102724378	0.161550198540736	0.085521631161195	0.155847763872906	-0.7615
MMD	3.3966623987547	0.0855346184949531	0.155855873364993	-0.2698
FLYWCH1	4.96368203874106	0.0855691920556147	0.155903310395938	-0.1809
MEA1	6.09090041490312	0.0857020853222769	0.156129854270381	-0.1918
MPPE1	3.52654645041797	0.0858232831729459	0.15628707769839	-0.2705
THADA	5.31662036885692	0.0858311919918961	0.15628707769839	-0.1912
SNORD96A	1.71739465546942	0.0859403858364574	0.156444312030297	-0.6151
ASAH2	1.72796013144534	0.0859432518268979	0.156444312030297	-0.4448
FAU	8.39836610755294	0.0860190975476718	0.156566764190458	-0.1632
SNAP29	4.77796098714332	0.0860698036212311	0.156627824452671	-0.2371
MTMR14	4.4819462665921	0.0861023946985	0.156671515759575	-0.1929
MED18	4.28546106855607	0.0861492154978538	0.156725468672528	-0.2089
LINC01578	5.42151892695183	0.0862588927463414	0.156846847208885	-0.1761
MPC2	6.21472872013453	0.0863460538504153	0.156989698146916	-0.1636
THOC6	4.73693438570831	0.086554463194836	0.157305951227967	-0.2006
PALMD	-0.236882387615678	0.0866466947170056	0.157457899537493	-0.8714
DYNLT1	6.56502171061511	0.0869242599082612	0.157930860756889	-0.1982
PKM	10.826691285932	0.0869620940475716	0.157983877891578	-0.1733
URAHP	-0.0677626501564457	0.0873977762597352	0.158712205649829	-0.784
IL17RC	3.76719032287199	0.0876337184413369	0.159077375347027	-0.2932
SLC39A14	5.75959481740168	0.0876636529232627	0.159115892599631	-0.1975
GEMIN2	3.56673727789908	0.0877953376456507	0.15932322903171	-0.2581
SAP25	0.233228261648159	0.0878512760724156	0.15939305267124	-0.6992
TOMM40L	2.66412087128098	0.0879697054040121	0.159576206464194	-0.3196
SAFB	6.6766046992713	0.088054120274121	0.159713464453488	-0.1598
ATL2	6.13818866623476	0.0880676329831267	0.159722104881776	-0.1868
NEURL4	4.72648241772854	0.0882636683839029	0.160045841280943	-0.2359
TTLL4	4.872250494921	0.0882880487766656	0.160058254068203	-0.1927
CLU	7.33982593268967	0.0888837088378409	0.161042178299288	-0.1457
SURF1	3.88112537688491	0.0891027377298601	0.161374958332969	-0.34
FAM24B	1.2884965590719	0.0892810220695338	0.161681811219265	-0.5889
ZNF672	4.45424498088591	0.0893158730831515	0.16172888107578	-0.2061
MTMR2	6.74321093278683	0.0894328201634088	0.161892470491144	-0.1487
GAMT	3.60875315816986	0.0894615258493017	0.161923746487211	-0.2383
SRD5A1	5.35161563741838	0.0894678369202725	0.161923746487211	-0.1654
TFAP2A	4.83829564208692	0.0898257979867118	0.162555488505691	-0.2007
IL17RB	0.437477029745093	0.0899406081960601	0.162730995364447	-0.7034
TONSL-AS1	-0.747466371022311	0.0902107123504613	0.163203524395008	-0.955
PHACTR1	-0.0692666923339801	0.0905114266068248	0.163715109891429	-0.7959
ISY1	4.01930107412933	0.0907941303018775	0.164177658755059	-0.2287
DDX50	5.86649711118367	0.0908226563883312	0.164212975638841	-0.1667
ASAP1	7.49115833675197	0.0910195674273592	0.164536411818385	-0.1405
ZNF850	3.0549269216973	0.0911195178259189	0.164700783903958	-0.3042
INPP5E	3.45561264893447	0.0911683520856794	0.164740120328235	-0.2658
FOXP2	-0.237897496657434	0.0911976118651024	0.164776682720636	-0.8654
C1orf35	5.17456968849685	0.0914649346308409	0.165226978687971	-0.1933
PPARGC1B	2.47673567242316	0.0915428834638395	0.165351427774399	-0.3552
ZNF414	2.18475763562293	0.0915698493399765	0.165383772215138	-0.3945
FGFBP3	1.36671775558935	0.0916845639910383	0.165558199823976	-0.5346
COX7A2L	6.68341293159936	0.0917118467592795	0.165591086384869	-0.1519
HSBP1	7.10046461857246	0.0919517827063318	0.165975058837927	-0.1519
NRAV	3.85423861854317	0.0922638560042097	0.166423175102544	-0.2338
COQ10B	4.12209709491692	0.0926461609902128	0.167030250349331	-0.21
TARDBP	7.89970659277267	0.0926709027249886	0.167058358857252	-0.1392
AKAP17A	-0.641469007965854	0.0926843306040802	0.167066068276865	-1.1105
LOC389765	1.28251371120789	0.0929395647191534	0.167476526849557	-0.5209
UNC119	4.30881452743199	0.093311449574584	0.168096884096468	-0.2125
COA3	5.14996109689452	0.0933246631489605	0.168104099698808	-0.2314
TMEM45B	2.58717447247898	0.0938114956646688	0.168914356924173	-0.3219
CHKB-AS1	0.725186029418696	0.0938899278063921	0.169038907498372	-0.6485
TEX261	5.65132819056752	0.0939167286903442	0.169066754138525	-0.1655
SNORD29	-0.426946330956262	0.0939239165465009	0.169066754138525	-0.963
ANKRD46	3.35171116198306	0.0939419042795801	0.169080294075112	-0.2612
CAMK2G	6.57765043690267	0.0939684850835939	0.169080294075112	-0.1437
KCTD2	4.39665410034133	0.0942239203152937	0.169523197918203	-0.1987
C9orf117	1.13047925652488	0.0945414797970292	0.170027510114724	-0.4896
DNM1	5.62529795618305	0.0948200545961495	0.170494919403852	-0.1579
MSTO1	3.00852515109249	0.0948962689664431	0.17059835413603	-0.4061
PDHX	5.80738837998673	0.0949720620910022	0.17071779889064	-0.1643
GYG1	4.42215576065946	0.0950235951505904	0.170793615542894	-0.1983
VEPH1	2.15546602414964	0.0951289654634895	0.170966173804042	-0.3682
RALB	7.51758165535684	0.0952331575932742	0.171136580866504	-0.1527
ZNF622	5.77558465397446	0.095290589731332	0.171206082682334	-0.201
ZNF852	2.44079781319492	0.0954113460133632	0.171389307568627	-0.3461
SNTB2	5.82691360823171	0.0954670462454437	0.17147249077694	-0.1683
UGP2	6.90180480032852	0.095497185741593	0.171507002795339	-0.1402
SPAG4	2.27641723465745	0.0955050498694905	0.171507002795339	-0.3902
MIRLET7BHG	1.17816215919612	0.0955395602943411	0.171552101183583	-0.5069
C7orf55	-0.315898752571497	0.0960660209469237	0.172429581988697	-0.9778
NPC1	4.79653075361225	0.0960978832401119	0.172469814828105	-0.1965
FXR1	8.29889505402523	0.0964258025588095	0.173024321949442	-0.1464
DCLRE1B	4.03177517545043	0.0965945974739368	0.173293137921009	-0.2181
SH2B1	5.66278363665021	0.0968230780670207	0.173651843323659	-0.1546
A4GALT	2.27943969978796	0.0969994225803938	0.173951027370105	-0.3841
TNFRSF21	7.87559216598173	0.0971766248499849	0.17423457702429	-0.1436
IPO5	8.01544693426733	0.0972784307266964	0.174382858537566	-0.1425
RBM19	4.98615892664146	0.0972989664940997	0.174385424338925	-0.1745
CKAP2	7.4467726713177	0.0973214704861689	0.174408635044223	-0.1498
ATP5SL	4.80379130734073	0.097376813998443	0.174475654675418	-0.1993
LOC284080	0.254552986633996	0.0973779823339083	0.174475654675418	-0.7422
TSC1	5.18043033327995	0.0973929523686732	0.174485352153336	-0.1644
ADRB2	2.21154530185953	0.0974472516142911	0.174565501468992	-0.3843
LINC01176	0.541658699244473	0.0980496125246555	0.175558427447049	-0.6257
CENPJ	5.64870271799281	0.0980981010630137	0.175624011580275	-0.1547
ZNF625	0.454111195019185	0.098105481490778	0.175624011580275	-0.6702
HOXA1	0.42150240039586	0.0981300136030251	0.175649854811028	-0.6278
SLC25A19	2.66177785354255	0.0981391607730325	0.175649854811028	-0.3038
NUP35	5.32024093172872	0.098194887472909	0.17571514072784	-0.1605
HEBP1	6.43619724641782	0.0986964630610882	0.176491588759254	-0.1645
SMYD4	4.20866899661874	0.0988297156676483	0.176677956250351	-0.211
PSMB10	3.63679023424767	0.0990981307566736	0.177123112893463	-0.2766
PPP3R1	6.37403813775127	0.099171067120604	0.177211722389443	-0.1468
ZNF76	4.28750858472389	0.099181325547706	0.177211722389443	-0.2048
GLOD4	6.55599726212202	0.0995253483100468	0.177764872199219	-0.1437
LSM6	5.49207031238635	0.0996399420902108	0.177952140755125	-0.1986
MRPS27	6.4332348412285	0.0997974782427798	0.178216058182548	-0.1486
SYNE3	0.161555912652386	0.100126992654176	0.17869961657001	-0.8078
STK11IP	3.82775863653912	0.100327612392497	0.179005169256981	-0.2483
PAPPA	2.67539256017224	0.100350066282446	0.179010241357469	-0.301
PDIA5	4.6452956269733	0.100421121979355	0.17910199324493	-0.1839
FAH	5.04083170459135	0.100533306941539	0.179284561055459	-0.2037
Mar-02_2	2.5985502347366	0.100643217709679	0.179445510548677	-0.3119
TSR1	6.40829180224067	0.101310575490221	0.180511991621069	-0.1577
EXOG	2.70103519820367	0.101327503636413	0.180524534633196	-0.2964
CNP	4.56397999037885	0.101558607224564	0.180918611777093	-0.1928
SS18L1	4.58850578861375	0.101691862210207	0.181108774087982	-0.1843
TDRD3	4.23816307716197	0.10169511630017	0.181108774087982	-0.1993
LOC105370579	-1.42469849426762	0.10172780178266	0.181131644332804	-1.505
TDP2	6.94497929134294	0.101760406950263	0.181172029382095	-0.1428
MMRN2	2.55845867816793	0.101884020474716	0.181374420066935	-0.3449
PIH1D2	1.57980227171559	0.101953930002778	0.181481176494805	-0.4742
BRCC3	6.57012320398393	0.102156018162694	0.181787724688385	-0.1498
GRM1	-1.60892611338217	0.102168734724425	0.181788551078747	-1.6324
CLK3	4.22666646162525	0.102176398040043	0.181788551078747	-0.1983
KIF7	4.20918133374101	0.102286414340653	0.181966554297697	-0.2065
COG7	4.23248200258423	0.10278943979722	0.182630074251879	-0.2034
FGD2	-1.67380930279727	0.102989544964944	0.182896608256812	-2.1866
VPS11	4.2617042453249	0.103480537128866	0.183679211067048	-0.1916
NAA16	3.79619774217267	0.104264194538587	0.184963780642101	-0.2302
HSD17B6	1.42733277099292	0.104339441472668	0.185077812235235	-0.4908
SLC25A30	4.44214758631381	0.104456786334066	0.185267957963151	-0.1924
C1orf174	4.23078159191724	0.104821663932213	0.185860945682447	-0.2121
HNRNPA1P10	4.65172061243067	0.104843935130336	0.185882381250793	-0.2496
TESK2	2.41958602507884	0.104986356405689	0.18609873993031	-0.3189
LOC105371697	0.601989550118399	0.105006561821737	0.186116484720158	-0.5883
ALG1L2	0.120784831741662	0.105518192197496	0.186950710089041	-0.8448
NFRKB	4.98822668222727	0.105572903588051	0.187029493246332	-0.214
SMC1B	-0.261112773672716	0.105585055237486	0.187032870989282	-0.821
CCDC169	-0.939172954319237	0.105705914110674	0.187174313094517	-1.2927
ZNF747	3.33427581675222	0.105727214168574	0.187193872743816	-0.2865
DCTD	6.38422530727949	0.105813004076396	0.187309434928604	-0.1519
ARL14	3.85629122400704	0.105991512325655	0.187589049832008	-0.2784
IGFBP6	7.27611720265535	0.106027740614123	0.187598607545205	-0.138
PI4KA	4.63712521056042	0.106184399281289	0.187857582447835	-0.2108
LINC01573	-0.189051327133646	0.106282732336662	0.188013329606405	-0.829
C16orf71	0.543915071780607	0.106438095212133	0.188269922119242	-0.6643
LOC100506571	-0.899874756910962	0.106496665090793	0.188337025854646	-1.3221
SNORA33	0.801566583552553	0.10672949555702	0.188712219940819	-0.5715
MOV10	5.59874458663605	0.10675498621671	0.188739011076144	-0.1537
GGT1	2.01499333893139	0.106895688225756	0.188969466858663	-0.4194
NOSIP	5.73788775171942	0.106938680642192	0.189008863762596	-0.1564
ZNF3	5.14284464584948	0.107236972147443	0.189517731222044	-0.1753
SERPINB8	3.39852014874101	0.107264294333425	0.189547667926726	-0.2988
IGFLR1	2.1831610876452	0.107371180113047	0.189699822330765	-0.4367
ZNF595	3.4747367387714	0.107506944486702	0.189902929709651	-0.2607
RAB3IL1	2.680313020662	0.107657487208323	0.190150453412843	-0.3428
FAM13A	4.13970958749282	0.107771960804269	0.190297409463463	-0.1965
WDR31	2.70239895375189	0.107867740004456	0.190429693600363	-0.2919
LOC101929005	-1.47945103014334	0.108076377337605	0.190761127784522	-2.5866
GTF2F2	6.10419391097316	0.10825365467655	0.191000166210021	-0.1733
CHRNB1	4.87205784598149	0.108354621489804	0.19115983474274	-0.1763
GPR68	-1.67625312432507	0.10861198887256	0.191576856894441	-1.5099
LOC100131347	0.118475200693567	0.109092493805835	0.192289104226248	-0.7653
ZNF799	1.80058063808331	0.10912461059281	0.192313822857645	-0.3949
SF3B3	7.60587687228801	0.109191913591534	0.192413858545082	-0.1544
POLR3F	4.03265258747942	0.109423396740176	0.192784552295759	-0.2105
DGKQ	3.30254126960389	0.109650908748423	0.193130653229464	-0.2445
IMPA1	4.21327643961021	0.109708138829767	0.193211632498189	-0.2445
IGFBP1	0.739617175475901	0.109931618415191	0.193567865141564	-0.5677
SETD5	6.4604671118256	0.110195949638467	0.193958470555327	-0.1494
CCDC127	5.38523769622746	0.110233113072409	0.194005178082511	-0.1595
TMEM140	3.41973122391303	0.110345655236504	0.194164023888972	-0.2464
WASIR2	-0.743521405101299	0.110346687269636	0.194164023888972	-1.1708
TIFA	3.4851235595203	0.110366642178268	0.194165309781869	-0.2307
GTPBP1	5.55698078405842	0.110548092188839	0.194465790229278	-0.1488
RPF1	5.5821825108893	0.110869827305714	0.195012965342819	-0.1971
PPIL6	2.76543554473585	0.110955510047934	0.195126075660831	-0.3779
PAFAH2	3.87446337236471	0.111362671393497	0.195785528597811	-0.2064
MAGEC1	-0.941630812854945	0.111375554254795	0.195789322915315	-1.719
MYZAP	0.572355959350583	0.111402040914952	0.195817028590734	-0.6111
STK32C	2.82328798550888	0.11145412754994	0.195870865667281	-0.3213
KRI1	4.43884786510998	0.111567893472542	0.196051926387018	-0.2519
CFH	1.68830331725323	0.111646183778761	0.196151740069778	-0.4281
RPH3AL	1.16556108380128	0.112096008172688	0.196866255430553	-0.588
ELOVL6	5.54988502586733	0.112633900494461	0.197734829063071	-0.149
ACVR1C	-1.67646082247878	0.112901059436282	0.198135412139673	-2.14
TAF7L	-1.67646082247878	0.112901059436282	0.198135412139673	-2.14
ZNF587B	4.04557113121764	0.112956074590668	0.198205122811153	-0.2073
CBX7	3.85572398393538	0.113027481889177	0.198311360823528	-0.2067
SULT1A3	-1.3673909960657	0.113305650957348	0.198780315575374	-1.5749
RHEB	7.3735376330634	0.113398317436588	0.198904658255414	-0.1429
AOC3	-1.11446454374084	0.113468226417347	0.199008160387654	-1.5474
C7orf26	3.98000059173931	0.113598024938345	0.199216670823673	-0.2094
GNRH1	0.803474911962077	0.113700080781728	0.199357344866618	-0.5712
POLR2B	6.75121931751831	0.1137305819126	0.199391674195373	-0.14
LOC653653	-0.48268139433766	0.114287228896168	0.200299361795309	-0.8849
POM121	5.9563736407154	0.114664022537256	0.200873850440471	-0.1435
SNX11	3.37154886332424	0.115087583399827	0.201557839845284	-0.2938
KLHL25	2.09415935079146	0.115315791028096	0.201918768560227	-0.3482
SNORD110	-0.211400542846608	0.115368022673657	0.201971482732094	-0.7825
CD83	2.66323298172091	0.115442182652997	0.202081933695763	-0.2976
RRP8	2.74835014881762	0.11564769248972	0.202402863972038	-0.3018
AMDHD1	1.1795730059828	0.115732570023023	0.20253199754029	-0.4819
MBD6	4.32847974122586	0.115788968672828	0.202611273084554	-0.2096
LYPD5	0.873835287819796	0.116052499745986	0.203014031751889	-0.5585
SPSB2	3.71000201553256	0.116179843958593	0.20319785699445	-0.2283
H2AFJ	5.76805682512524	0.116456413592883	0.203603551671295	-0.1782
CSF1	4.0783256773507	0.116477690745205	0.203621250813412	-0.1999
DDX11-AS1	1.70614666197598	0.116512913716264	0.203663323707786	-0.4559
FOXCUT	0.359478445222996	0.11662162132987	0.203814313516954	-0.7205
ZNF497	1.48417857610612	0.116739826039182	0.204001365384446	-0.4397
ACYP2	3.39271801558023	0.116950770756576	0.204350427922287	-0.2306
ARHGAP44	-0.393060916243887	0.117072518872331	0.20446531182754	-1.0098
POP4	5.8839307814425	0.117139932355193	0.204563478580104	-0.1615
LPIN1	5.64983742872293	0.117218350974549	0.204669335686412	-0.1517
ZCCHC24	2.84281711522999	0.117232691067647	0.204669335686412	-0.2747
MTFMT	3.64247476538565	0.117234182913717	0.204669335686412	-0.2367
C2CD2	4.93879790612482	0.117410743427401	0.20491878891115	-0.1616
SFI1	3.83557144231287	0.117462566011319	0.204988510764289	-0.212
MRPS5	6.24554639592869	0.117529558034003	0.205067343158631	-0.1931
KCNC4	2.33086037432139	0.117638680858571	0.205238126696681	-0.3274
LINC00852	-1.07188446487078	0.11769639185475	0.205319190606814	-1.3539
C8orf74	-0.822601362582618	0.117830117570282	0.205532832635493	-1.0349
GLUD2	-0.902454868453513	0.117951641318172	0.205705499035589	-1.3348
MIF4GD	3.14707087910302	0.118121115589829	0.205960806606047	-0.2544
DNAJC17	2.98991858669277	0.118151253986885	0.20597491336751	-0.2851
LSM8	6.6260185094883	0.118452003522682	0.206479497403809	-0.1706
LOC100505851	-1.82022438715372	0.118492499310784	0.206502235927392	-1.8813
SERP1	7.46076982559996	0.118498982448256	0.206502235927392	-0.1586
DPYSL4	-0.116688592079736	0.118996162575958	0.207289498472012	-0.8016
CRELD1	3.33493359342541	0.119595478382044	0.20825401119254	-0.2536
TM9SF1	4.87282315328649	0.119834095962484	0.208626565982781	-0.1824
VAMP1	2.56788303233158	0.119918923843709	0.208737592838554	-0.3133
DNAH1	0.929490982016414	0.119994499165273	0.208829320949592	-0.5237
PDZD9	2.57281097688882	0.120194922683475	0.209138249000144	-0.3145
NDUFA13	6.75245113273214	0.120255089816687	0.209203060767432	-0.1308
CCDC42B	-1.31514993497566	0.120325149406333	0.209285054074126	-1.2727
JAM2	-1.82074703934806	0.120413177562396	0.209338441060766	-1.8875
LOC101927211	-1.82074703934806	0.120413177562396	0.209338441060766	-1.8875
TMEM143	3.86073174021851	0.120625333572222	0.209667341682804	-0.219
UBE2V2	6.42590640430828	0.120665596106851	0.209717357437802	-0.1366
SULT1C2	-0.0712835345694101	0.120920721794943	0.210060776200254	-0.7749
TRNA	-0.783883160069558	0.121033603201572	0.210236865846613	-1.0941
PXMP4	3.58398109480582	0.121077935527808	0.210293862714838	-0.2452
MSTO2P	0.433743852823306	0.121172132076123	0.210417430151403	-0.6606
DENND1C	4.04545698350467	0.121572148933763	0.210991648534535	-0.2016
LINC00431	-1.89843993778708	0.121695014123663	0.21116473508617	-1.7259
C9orf24	-1.89843993778708	0.121695014123663	0.21116473508617	-1.7259
ANGPT4	-1.82127808918222	0.121713011339059	0.211175891941253	-1.8825
ZNF750	-1.81970155233435	0.121773021532367	0.211239859473099	-1.8744
LOC101928844	-1.81970155233435	0.121773021532367	0.211239859473099	-1.8744
PRSS53	2.39754808600981	0.121845781383528	0.211325915346541	-0.3116
DYM	4.4630856642271	0.122044657189066	0.211610529171203	-0.184
USP27X-AS1	-0.78420956393642	0.122167032644743	0.21180259714743	-0.8868
ITGB2	1.27812018973949	0.122398512047607	0.212183765638696	-0.4793
UBE2D3	7.52660766885252	0.122559963877878	0.212423307752259	-0.1306
RASSF7	1.45793399643032	0.122604248292508	0.21247988957927	-0.4856
RSL24D1	6.98406640041731	0.12264817895714	0.212535847654631	-0.1314
SNRNP35	4.37358257464302	0.122940883528359	0.212982422631783	-0.2085
LOC100506248	-0.369561796573031	0.123378496862568	0.213679711481172	-0.7811
C12orf65	4.30658998571162	0.123456114510204	0.213786605594691	-0.1847
ZNF592	5.36403450963563	0.123463638408459	0.213786605594691	-0.1633
TUBGCP4	3.65431517307211	0.12361365207547	0.213985476226984	-0.2526
SYNM	3.75964814088332	0.123708194603179	0.214128832907522	-0.2609
STXBP2	5.49914816251533	0.123844237715684	0.214303355804505	-0.1739
GUSBP11	2.31611217250961	0.124419279330557	0.215196434245254	-0.3067
RPL17	3.26406243540353	0.124808759235672	0.215767870133184	-0.2372
CNOT3	3.38688771842009	0.12497259529721	0.215989747206841	-0.3388
