logCPM	PValue	FDR	log2FoldChange
OTUB1	6.26059340899654	0.601473770064168	0.731107606784171	-0.0593
CELSR3-AS1	-1.5434725579884	0.601853395808644	0.731520345797776	-0.6545
SNORA15	-1.02792417930347	0.602188370689758	0.731878762752961	-0.4598
LOC101929185	2.33845246478107	0.602246659765332	0.731900880087598	-0.1219
CHTF18	4.96250645766857	0.603227078364136	0.732799676777726	-0.0582
ZNF684	2.77706545985546	0.60352842573428	0.733019422540418	-0.1304
RMND1	3.54602742860129	0.603999085792799	0.73354226385267	-0.09
TJAP1	3.81711136020403	0.604285810403322	0.733841665317838	-0.0911
VPS11	4.98635386489731	0.605159202286818	0.734755679499079	-0.0594
YAF2	3.63410003481644	0.605508705008252	0.73513113776888	-0.0853
TRMT44	3.64815986280071	0.605577488463176	0.735165755378623	-0.081
DTNB	2.98832000590152	0.605960050054843	0.73558126695932	-0.0983
COQ6	3.72647636900853	0.606187245175025	0.735808134834791	-0.0817
MRPS14	4.96903758502107	0.607154984874065	0.736737879950876	-0.0588
NARS2	5.26215128984188	0.607259955453841	0.736816279859452	-0.0629
DNAJC22	5.23927449244721	0.607371782579349	0.73690298815502	-0.059
SMG9	4.02804355510335	0.608039570858178	0.737615150879586	-0.0728
ZNF283	3.03631859795818	0.609052706241398	0.738696930982126	-0.0977
IGBP1	5.61952037163573	0.609237568377435	0.738872055291202	-0.0558
LRRC46	-0.153248619309413	0.610422001474523	0.740013550628787	-0.2711
SCAF11	7.43592372188857	0.61081749023997	0.740345512005105	-0.0516
HECTD2	2.66642434376122	0.611728614958602	0.741302196792847	-0.1068
CTBP2	6.61111213924325	0.612172868899516	0.741643632266877	-0.0482
TPI1P3	-1.54330023999596	0.61286974035713	0.742389355713606	-0.6472
SCARNA12	-0.102739596155341	0.613161930864502	0.742694016047131	-0.2757
SNORA76A	-0.847692889020403	0.615379321726163	0.745163426793952	-0.4411
MCPH1	4.46962332330529	0.616242167282537	0.746078453870283	-0.0727
CACNB2	1.15240167348071	0.616414768620405	0.746188450098409	-0.1813
MIR30B	-1.54315474307311	0.6165017366011	0.74624424501987	-0.6618
C17orf67	2.19564894779779	0.617108256076057	0.746879363757923	-0.1339
PTPRB	1.54122143688829	0.617269564670089	0.746975551678188	-0.1479
MAPK10	1.22533901012758	0.617852752399099	0.747483091305364	-0.1777
SMCO4	2.23702889198304	0.618246625473586	0.747860482019996	-0.1263
ANKRD13B	1.44028989919754	0.61850592474037	0.747987148954533	-0.1637
RRN3P1	1.07641337460507	0.618710107938118	0.748173261609477	-0.1869
GMEB2	4.88712922176529	0.618886798789421	0.748337355855058	-0.0594
ALG8	5.22596603148049	0.619169783176069	0.748629946464157	-0.0528
MAP7D2	1.36935092110828	0.619397634706348	0.748855842331065	-0.1884
SNORD10	0.110458864008319	0.619836173757775	0.749336414020392	-0.2655
ZSCAN25	4.62225430317512	0.620159753157502	0.749529060155138	-0.0598
AARS	7.92936991331778	0.621142841087683	0.75061783986872	-0.047
TCTN3	4.40950152585322	0.623146961187812	0.752765275045111	-0.0691
PLEKHO1	0.780367520056857	0.624973220179096	0.754647206004999	-0.1911
VWA5A	-1.41191403859111	0.625149991545434	0.754785984075211	-0.6259
TMOD4	-0.0517723692236584	0.625248381642094	0.754829682268091	-0.2856
MEIS2	4.1348975963184	0.62548293447569	0.754969490488169	-0.0695
KGFLP1	-1.68720245621481	0.625488252828306	0.754969490488169	-0.7096
ZFP69B	2.73592612126162	0.625571760384918	0.754991783423164	-0.1021
ACPT	-0.613260134665751	0.62598708937366	0.754991783423164	-0.2731
NGEF	4.97122149402086	0.626582533643799	0.754991783423164	-0.0545
LOC101928419	-1.54305850380076	0.626794658841748	0.754991783423164	-0.6471
HNRNPH2	-1.41184433870716	0.626898002001932	0.754991783423164	-0.6312
GNA14	-1.02783731987953	0.627306439672658	0.754991783423164	-0.4529
KCTD21-AS1	0.109315667616352	0.627493601068584	0.754991783423164	-0.2553
STARD9	1.32313545839126	0.627771880396605	0.754991783423164	-0.1567
LRRFIP2	5.34307447526918	0.627905637007215	0.754991783423164	-0.0587
LOC102723859	0.386428882660535	0.628537575169227	0.754991783423164	-0.2938
INTS8	7.08745210148839	0.628945670072505	0.754991783423164	-0.0491
IPP	4.21480922092409	0.629114745075935	0.754991783423164	-0.0655
CNIH3	-0.153174626602817	0.629892954303138	0.754991783423164	-0.2772
LINC00925	0.088201503767701	0.630832607837969	0.754991783423164	-0.2964
PRRT3	0.834270541260332	0.631229726718588	0.754991783423164	-0.2026
RRAGB	2.02537892418419	0.631362529427791	0.754991783423164	-0.1318
ZNF304	4.24881447631667	0.631415782300357	0.754991783423164	-0.0673
SPRN	1.84141332909422	0.631843329333178	0.754991783423164	-0.1404
PGAP2	3.55769662360791	0.632059432849881	0.754991783423164	-0.0923
GNAI2	6.49912164403206	0.632059865081991	0.754991783423164	-0.0674
TASP1	4.36791297969607	0.632080953423602	0.754991783423164	-0.0681
LRRC63	-2.35044116588901	0.632150695013197	0.754991783423164	-1.7761
LINC00431	-2.35044116588901	0.632150695013197	0.754991783423164	-1.7761
APITD1-CORT	-2.35068571032341	0.632150695013197	0.754991783423164	-1.7747
LOC646029	-2.35068571032341	0.632150695013197	0.754991783423164	-1.7747
ZNF30-AS1	-2.35068571032341	0.632150695013197	0.754991783423164	-1.7747
RPL34-AS1	-2.35068571032341	0.632150695013197	0.754991783423164	-1.7747
SPOCK3	-2.35068571032341	0.632150695013197	0.754991783423164	-1.7747
HMCN1	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
C12orf42	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
CPB2-AS1	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
DRAIC	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
IRX3	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
TUBA4B	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
LINC00310	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
TXNRD3NB	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
LINC01447	-2.3506014934806	0.632150695013197	0.754991783423164	-1.7737
DAND5	-2.35084601148385	0.632150695013197	0.754991783423164	-1.7723
UPP2	-2.35084601148385	0.632150695013197	0.754991783423164	-1.7723
SNORA16B	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
GOLGA6L4	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
EMILIN2	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
SNORD20	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
CFAP61	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
MIR659	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
RRS1-AS1	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
MIR181B2	-2.35076180367628	0.632150695013197	0.754991783423164	-1.7713
LINCR-0001	-2.35100629525394	0.632150695013197	0.754991783423164	-1.7699
SPANXA2-OT1	-2.35100629525394	0.632150695013197	0.754991783423164	-1.7699
TAF1A-AS1	1.34186117501808	0.63253075758126	0.755280365648733	-0.1616
RABGEF1	5.79434366514832	0.633098454732692	0.755760504126072	-0.0469
MAP4K2	3.47144313526127	0.633553640311249	0.756204985781116	-0.0868
PRCC	5.63398631023813	0.634966524130979	0.757792303362434	-0.0484
RFFL	2.63627106284407	0.636287126649856	0.759070625636789	-0.0994
ZNF398	4.24512087497232	0.636388426044283	0.759141865255124	-0.065
PCDH9	-1.29156091436524	0.638087517238615	0.760870392861408	-0.6083
BCYRN1	-1.29156091436524	0.638087517238615	0.760870392861408	-0.6083
TRPV3	1.81471409908257	0.63940317143755	0.762140526101065	-0.1331
CCDC71	3.0660095812379	0.640493832743257	0.76324121478857	-0.0877
SNORA65	-1.29147870350049	0.640656698591889	0.763335640875442	-0.6078
AOC3	1.96036492855246	0.641958714377063	0.764737245655312	-0.1275
ZGPAT	4.82565383331189	0.642195415894353	0.764919391437809	-0.057
FAM53B	4.17658385185281	0.642534817954312	0.765235647505688	-0.068
SNORD12C	-1.41168570864704	0.643295250715767	0.766029489078797	-0.6367
ZNF71	3.33703876362295	0.643612443398298	0.766357211497478	-0.0839
LOC100506286	0.15206290669075	0.644038556799991	0.76661458518228	-0.26
BRK1	6.84632270206725	0.645237424815646	0.767941484284141	-0.0505
HTT	6.82023526235299	0.645578436179903	0.76829725755543	-0.0437
HIST1H1B	-1.29163701558374	0.646210889179598	0.76879934785681	-0.6061
LOC101409256	-1.29163701558374	0.646210889179598	0.76879934785681	-0.6061
TRAF3IP2-AS1	1.04202930450687	0.647349256934156	0.770040634163014	-0.1604
ZNF454	1.00797534506641	0.647588274731911	0.770237249560608	-0.1763
GCN1L1	7.38697885916195	0.649995746649164	0.772899260784676	-0.0459
CDK17	4.9268239561016	0.650617745629376	0.773453095612657	-0.0539
PURB	7.15382108673145	0.651793922921098	0.774583378261136	-0.0462
FITM2	1.81966199930544	0.65226515018834	0.775042474735637	-0.1465
NRROS	-0.935710698187372	0.652751645408378	0.775519591212765	-0.4575
LINC00893	0.723269352110959	0.653434779495381	0.776230175329755	-0.1741
ARID1A	6.56480408125531	0.653557790207814	0.776275277686002	-0.0509
NSUN4	5.33452722916042	0.654123122086669	0.776845675046462	-0.0462
TBL1XR1	7.46850240913849	0.654598502456286	0.777258553550697	-0.0481
MOXD1	-0.350140646781071	0.65518066656801	0.777812158194721	-0.309
CCDC110	2.07693157319539	0.655441327344788	0.77800629856999	-0.1086
GLT8D2	-0.35045036188519	0.655857300681232	0.778449442899459	-0.3075
NUDT7	2.36976427898799	0.656348293332802	0.778880294012197	-0.0984
DCPS	4.38579612964815	0.656534380260958	0.779050480730845	-0.0581
AK4	6.65623648244058	0.657128599790318	0.779704908213444	-0.0598
PRMT5-AS1	-1.18092065041362	0.657556654209578	0.780060710848662	-0.2972
SLC51A	-1.18092065041362	0.657556654209578	0.780060710848662	-0.2972
ZNF219	1.80101617497572	0.657625895127892	0.780092159938583	-0.1379
C9orf64	4.46981575493535	0.658690477718622	0.781216737892006	-0.0567
AREG	7.48935768827132	0.658702303153574	0.781216737892006	-0.0499
MDC1	0.294021077402297	0.658818519376547	0.781303812507356	-0.2994
LOC105376114	1.02032049752287	0.659013094831801	0.781483797288039	-0.1599
TMEM150A	1.75237522492663	0.659487863567098	0.781945212527177	-0.1319
MIR762HG	0.751985315285125	0.659709303660352	0.782117818464976	-0.1833
CXADR	7.39369619391066	0.659719121743107	0.782117818464976	-0.0417
CHIC1	4.94551628464209	0.659804127257643	0.782167801767242	-0.051
ZNF668	2.43997819151144	0.660018880810146	0.782371578992924	-0.117
ZNF140	4.78019079146479	0.661256978722439	0.783686536195589	-0.0584
RAB19	1.30577362584142	0.661771201140022	0.784245053425007	-0.1612
STAG3L5P-PVRIG2P-PILRB	3.8058552015218	0.66426964996261	0.78674625209014	-0.0707
LOC101928069	-0.350684047389733	0.664756765252107	0.787272105510377	-0.3066
PPP2R1A	6.99133636789877	0.664927628447457	0.787423377331135	-0.049
ERGIC2	6.90439202028923	0.665434565101814	0.787972590030402	-0.0454
RHPN2	5.64771851047439	0.665513527085831	0.788014979276101	-0.0434
PFKP	6.86197701417424	0.666491257177046	0.788971857059236	-0.0468
USP6	-0.263230984701169	0.666540756218322	0.788975429262899	-0.2507
DROSHA	6.64831579851848	0.667248396001741	0.789761846304966	-0.0438
EXOC8	5.12279703125433	0.667803604771525	0.790265288695726	-0.0486
LOC441455	1.29351057051549	0.668879351181645	0.791333123917576	-0.1618
IKZF3	1.25513132463105	0.669542653362988	0.791963890099437	-0.1612
STXBP2	6.32165077172423	0.669904932096258	0.792341071613171	-0.0441
USP8	6.19674751852001	0.670266752741581	0.792717662480584	-0.0481
LSAMP	-0.207444104172729	0.670419337017577	0.792846758864603	-0.2611
RBM10	5.79294848986116	0.670946126860974	0.793366959775499	-0.0475
OTUD6B-AS1	5.31411845608838	0.671614553303743	0.794054483849047	-0.0533
DPM2	4.95213469797028	0.671935503157204	0.794382498746142	-0.0471
GNG12	7.87686580207514	0.672270641685294	0.794727244357103	-0.0424
ISM1	-1.18078667087352	0.672395071404985	0.79481444005964	-0.5906
ATXN2	6.290038595624	0.672760755014698	0.795141239597048	-0.0536
CELF5	-1.07784308580444	0.67309620553753	0.795342674970431	-0.3118
UBE2Q1	5.90349735119206	0.673147422860158	0.795351715211639	-0.0425
DSPP	-1.07776149803294	0.673487732252928	0.79559932962401	-0.3116
CTNND1	5.44675797676612	0.6736048035074	0.795686139943779	-0.0496
RGMB	3.59717083344707	0.674477273299908	0.796665185129602	-0.0679
LOC100505921	-1.07800073505236	0.674672474984043	0.796844193783314	-0.3111
IL11	0.423107813933803	0.674931277570597	0.797098292361807	-0.2132
C7orf25	4.16738451875711	0.67690889679165	0.79933045406393	-0.0592
LOC729218	2.64987930235132	0.677703912867694	0.799999861340359	-0.086
BCDIN3D	2.31550792791476	0.677738708122808	0.799999861340359	-0.1121
BBOX1	-1.07767990613726	0.677887003328211	0.800123174032444	-0.3112
B4GALNT2	-0.291267219629855	0.67793592138281	0.800129181585504	-0.3182
SLC4A5	3.27167110961195	0.678309288538531	0.800518092414469	-0.0779
SPRED1	5.26067121288365	0.678491490591794	0.800681360843167	-0.0437
SMCHD1	6.97421443564159	0.67891481891317	0.801077361302924	-0.0411
RGS9BP	-1.07783757176902	0.679528299941464	0.801749411473623	-0.3099
ZNF75D	4.51565824022139	0.680320729014625	0.802425069704806	-0.0578
PREB	5.47588568575514	0.681688891341978	0.803934909582633	-0.0476
CLDN9	1.57271303698804	0.682348955789447	0.804609387475271	-0.1248
IRAIN	-1.0775222242412	0.682458030079036	0.804686029653354	-0.3124
ANKRD44	2.4505156227035	0.684212907199366	0.806390628394553	-0.1001
FBXO28	6.44065262127393	0.684759242732172	0.806899821131733	-0.0408
NANS	6.36230260887311	0.684777548685032	0.806899821131733	-0.0403
KIAA0930	5.43095060789811	0.685912151496291	0.808184602924764	-0.0455
TSPO2	-1.07800624897639	0.686179597196351	0.808447546073997	-0.3135
DPY19L4	5.15019959035502	0.687075583107896	0.80939871234547	-0.047
ENO4	0.174117794377282	0.687610677406036	0.8099768051829	-0.2276
GLIS3	5.59387468557441	0.687709181186151	0.810040571116483	-0.0416
COLCA2	-0.128175670802203	0.688753520812641	0.811009047726752	-0.2141
CDON	2.86982862162293	0.689001583208304	0.811191406336231	-0.0798
PLEKHS1	1.36873848519607	0.689041166781869	0.811191406336231	-0.1456
PDXP	3.40079060916381	0.689480049644122	0.811550469780986	-0.0652
GPR108	4.25688591672394	0.689918572783783	0.811961930424235	-0.0605
CCNC	6.36848262924616	0.690145493388824	0.812124283054427	-0.05
COL10A1	-1.07775598394185	0.690822957091263	0.81286769811858	-0.3081
DESI1	5.40165847815694	0.691663695878535	0.813701020231895	-0.0448
CBWD3	2.13616451369715	0.691881080119973	0.813904310759084	-0.1062
SLC25A21-AS1	1.8911345132778	0.692440501412388	0.814509909393334	-0.1208
PLGRKT	4.19101141815364	0.693126212316481	0.814798131378754	-0.0561
GPBP1	6.73785095732765	0.69354690481568	0.815023643019958	-0.039
SNORD91B	-1.41190763266171	0.693795543409858	0.815263352245776	-0.6064
PRKRA	4.8861461031943	0.693848077611881	0.815272607638702	-0.0456
PKN2	7.97231240433001	0.694104874574612	0.81548545794521	-0.0396
ZNRF3-AS1	-1.23490093126785	0.694118565458513	0.81548545794521	-0.4555
HOXC5	-1.07736452607788	0.69512689875254	0.81651246066313	-0.3153
LINC00839	2.02481863079358	0.695242129270594	0.816542737516982	-0.1056
RAB36	-0.00538361831817572	0.695822595663088	0.816646564218922	-0.2791
KCNIP2-AS1	-1.1810083424806	0.696429585970679	0.817091189367427	-0.3069
ZNF658	1.47496082369086	0.697354575386822	0.817866190945768	-0.1343
DCAF11	5.53889127094413	0.697857826801921	0.818403834142472	-0.0397
CAMKK1	2.90045717106278	0.698151793394937	0.818695987937948	-0.094
N6AMT1	2.51815369677864	0.699603271129371	0.820082016035559	-0.0872
ALG11	3.10019902816145	0.699823018434255	0.820286935764736	-0.0749
BRI3BP	3.10375305729895	0.700033914058443	0.820322500067508	-0.0761
UBQLN1	7.93770741794884	0.700157461782314	0.820322500067508	-0.0384
RAB41	0.77891678119455	0.700771215331305	0.820871306197517	-0.1904
SIRT6	3.06403183026627	0.700823921555816	0.820880374177017	-0.096
GPR89B	3.22554442006942	0.701334011998876	0.821267076526715	-0.1333
LOC101928120	-0.891066599589239	0.703928845109192	0.823882869362317	-0.3356
STAG3L5P	-0.891066599589239	0.703928845109192	0.823882869362317	-0.3356
MST1L	-0.891461731523512	0.704511555937745	0.824459164435864	-0.3341
TANC1	6.02612202782228	0.704728753734932	0.824607622624338	-0.0381
HIST1H2AD	-2.02933056637769	0.704831745589804	0.824675277029255	-0.8052
LOC100507506	-2.02924685550958	0.70502437149677	0.824847790697579	-0.8034
MIR600HG	2.36840825641427	0.705185908052508	0.824879805940026	-0.0961
CTAGE1	-2.1285458293873	0.705322840201786	0.824879805940026	-1.327
SLCO4C1	-2.1285458293873	0.705322840201786	0.824879805940026	-1.327
IL1RAPL2	-2.1285458293873	0.705322840201786	0.824879805940026	-1.327
UNC45A	5.08897808600324	0.705893514140973	0.825388586060181	-0.0417
GBAP1	0.764888985528879	0.706028814898877	0.825493918585493	-0.2202
SNORA1	-0.0768733024078071	0.706904445715653	0.82620022797599	-0.2259
CDKN2D	1.50825855495692	0.707858818658795	0.827050917979838	-0.1091
ZNF787	5.30317750017684	0.708940705189749	0.828155970945998	-0.0539
FAM157B	-1.027771932292	0.708996378046594	0.828168013156224	-0.4931
FAS-AS1	-2.12862971072024	0.710005730194865	0.829134818041161	-1.3273
LOC100996273	0.972634525158642	0.710241406316792	0.829356985654302	-0.1858
ALDH3A2	6.03846449517662	0.7103074108435	0.829381010064531	-0.0392
SEPSECS-AS1	0.588240063347235	0.710783465536032	0.829883790408404	-0.1761
FAM24B	1.84114081215426	0.711531626929585	0.830597952632937	-0.1144
FAM201A	0.507574437329606	0.712371503788149	0.831302516472787	-0.1931
STX8	4.80352532557341	0.712408406563144	0.831302516472787	-0.0425
ZNF256	4.36431544528819	0.713994548489491	0.83283397081491	-0.0493
FAM83H-AS1	1.00896591319658	0.714860357755789	0.833737346910476	-0.1747
LINC01291	-0.0777209311321675	0.715217905988476	0.834101066291403	-0.225
ZNF691	3.49199037008286	0.715853837705788	0.834682740062392	-0.0659
RAB2A	8.31005502041787	0.717160794046921	0.836099843931324	-0.035
TUBD1	3.74868803568597	0.717542114907618	0.836490986574296	-0.0605
PIH1D1	4.9802831257065	0.718902791927091	0.837863213063136	-0.0407
ZDHHC20	6.87556325119067	0.719336017497937	0.838207591462458	-0.0378
TPTE2P5	-0.806037658086318	0.719440537537147	0.838275877794113	-0.3457
ZFAND1	7.77819482273486	0.719612219484628	0.838422405955157	-0.0355
FAM172BP	0.634975170031089	0.720202056748592	0.838949001276308	-0.1599
PVR	6.48299910302339	0.720342325120141	0.839058858380227	-0.0342
ISCU	5.82501682122471	0.720437325959659	0.839062444830593	-0.038
SNORD45B	0.525043116145222	0.721520255048278	0.84010930391998	-0.1734
LOC100506746	1.24532131695443	0.722045067712691	0.840613146876021	-0.1401
VASH1	-0.80626585786155	0.722153643868437	0.840632335807064	-0.3405
CTAGE7P	0.421541027838082	0.722296647722637	0.840745192605487	-0.2151
ATM	5.81744988528763	0.72237707826933	0.84078520502932	-0.0379
HIST1H3H	0.15186432586264	0.724188672285405	0.842571435934125	-0.1659
PRDM15	3.83359199703733	0.724621799231616	0.843021639483328	-0.0559
LINC01116	0.709085504307694	0.724870300441121	0.843257006617798	-0.1408
LOC100288798	1.89766471192793	0.725265186732275	0.843622140516825	-0.1139
FLJ45513	-0.127560924997431	0.725322804423317	0.843622140516825	-0.2227
LOC105372493	-0.725723453669627	0.725795247169325	0.844094043096882	-0.3519
SNORA32	1.59738838457395	0.725821006164267	0.844094043096882	-0.1125
KCNK5	4.14257862379212	0.725888181717458	0.844118392600415	-0.05
ZNF227	3.87718027393904	0.726605372130886	0.844786267259588	-0.0589
RNVU1-4	-0.725956013853126	0.726647609266943	0.844786267259588	-0.3496
SDE2	5.1339324154896	0.72682704457742	0.844887266845296	-0.0447
LAMTOR4	5.23755082711255	0.728261559128283	0.846446999646396	-0.0424
LOC100129924	0.19389585170575	0.729055772130569	0.847262217583275	-0.1756
PDHB	5.9613297118121	0.72933573343423	0.84747967345015	-0.0354
PPAPDC2	3.75506879158051	0.729697360713597	0.847791956799301	-0.062
C5orf51	5.77115558369066	0.73080919791226	0.848921654179576	-0.0344
ZNF815P	0.983689946510354	0.731196308286424	0.84926325258156	-0.1302
LOC100335030	-0.649948360716659	0.731442623528569	0.84949529455675	-0.3575
SLC25A20	2.45770117032425	0.73151398866533	0.84952413340167	-0.085
MYO1B	8.22828498544815	0.731738023915058	0.849730256637192	-0.0351
NBR2	2.61960641267952	0.731828062847	0.849780760420738	-0.0744
LOC105375938	-1.93613779157265	0.732179787181675	0.850081035028534	-0.4299
LOC646127	-1.18061049607587	0.73261665343013	0.850534157393988	-0.3229
AAGAB	5.88423383144158	0.732985957665435	0.850908790737643	-0.0354
HOXA6	-0.806185143600172	0.733117126379899	0.851006947236691	-0.3384
PCDHA10	-0.649868217655901	0.733168850892972	0.851012877791333	-0.3571
TMEM253	-1.9362213458205	0.733648541644382	0.851097022898034	-0.4306
LOC101927354	-1.9362213458205	0.733648541644382	0.851097022898034	-0.4306
MIR503	-1.9362213458205	0.733648541644382	0.851097022898034	-0.4306
CHRNA10	-0.613812168460692	0.733790984801007	0.851097022898034	-0.2719
LINC00624	-1.93605423277546	0.733863198453169	0.851097022898034	-0.4293
MIP	-1.93605423277546	0.733863198453169	0.851097022898034	-0.4293
KLHL33	-1.93605423277546	0.733863198453169	0.851097022898034	-0.4293
GNB3	-0.613888190270586	0.733907423583168	0.851097022898034	-0.2708
SOX6	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
TECTA	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
SNORD127	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
ZNF350-AS1	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
PRSS48	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
ZFP2	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
PRDM12	-1.93629741384714	0.733987266022493	0.851097022898034	-0.4282
UACA	6.73029348995796	0.734089304742088	0.851161279604418	-0.0402
ZSCAN12	3.26387043015864	0.734386159787973	0.851451399281674	-0.0627
DNAJC18	2.95587387035858	0.734747467130565	0.851564668153754	-0.0759
LOC102724593	-1.93597815218771	0.73476372988376	0.851564668153754	-0.4318
MMP21	-1.93597815218771	0.73476372988376	0.851564668153754	-0.4318
MIR1469	-1.93597815218771	0.73476372988376	0.851564668153754	-0.4318
REEP2	-1.93597815218771	0.73476372988376	0.851564668153754	-0.4318
HIST1H2AH	-1.93597815218771	0.73476372988376	0.851564668153754	-0.4318
ECH1	6.1167008544801	0.734868680004054	0.851632236536152	-0.0379
R3HCC1L	4.18586604973308	0.734989513313481	0.851718202047157	-0.0514
XCL2	-0.577100785886606	0.735476636180569	0.852228592200093	-0.3543
LOC105378862	-1.93621386387327	0.735851180456946	0.852446167296275	-0.427
KRT17P5	-1.93621386387327	0.735851180456946	0.852446167296275	-0.427
PWP2	-1.93621386387327	0.735851180456946	0.852446167296275	-0.427
SNORA20	-1.93621386387327	0.735851180456946	0.852446167296275	-0.427
SPAG5-AS1	-2.02909470034858	0.736202545339776	0.852697666509596	-0.8142
LOC105374089	-2.02909470034858	0.736202545339776	0.852697666509596	-0.8142
ANKFY1	7.17970247024997	0.736208403786385	0.852697666509596	-0.0321
C4orf51	-2.02884351448707	0.736397595558284	0.85286268505437	-0.8116
MIR6773	-1.93606171525978	0.73650335030059	0.852917550113646	-0.4331
ARGFXP2	-1.93589458456539	0.736772007301282	0.852917550113646	-0.4314
C18orf65	-1.93589458456539	0.736772007301282	0.852917550113646	-0.4314
LOC285556	-1.93589458456539	0.736772007301282	0.852917550113646	-0.4314
NAPRT	-1.93589458456539	0.736772007301282	0.852917550113646	-0.4314
CLCN5	3.96703462106425	0.737135799597891	0.85317638733653	-0.0554
GUCY1B2	1.8002210404685	0.73743146008807	0.853440742411664	-0.1036
LOC541473	-0.72642976868319	0.737457696732252	0.853440742411664	-0.3468
PPME1	5.64367484263053	0.737597290234701	0.853537774379692	-0.0396
THEM6	3.60562106442598	0.738229372015073	0.854117207396361	-0.0582
PBX4	0.274108221120077	0.738529294174182	0.85435592132589	-0.1919
NDNL2	-2.02925449509436	0.738914043902578	0.854692693751851	-0.8118
PKD1L1	-2.02925449509436	0.738914043902578	0.854692693751851	-0.8118
PLS3-AS1	-0.578261200999451	0.742083031463152	0.857923362826376	-0.1914
SNORA5C	-1.9361303093505	0.743088603682359	0.858759609345139	-0.4235
KPNA6	6.74867286248692	0.743651354085508	0.859246779758547	-0.0318
MC1R	1.39632127254526	0.743864385280313	0.859438530325764	-0.0982
FAM106B	-1.93614527378204	0.744096658161357	0.859652486482327	-0.4371
FBXL19-AS1	1.16311399681146	0.744291927058428	0.859823667682001	-0.126
LOC100128361	0.194502852717312	0.744520679087524	0.860033505278526	-0.1765
ARMCX6	4.01389374256452	0.744918870963114	0.860439032477229	-0.0498
NSUN5	4.68328394403462	0.745706062361053	0.861239316408135	-0.051
AGAP5	1.20590677999818	0.74696003857823	0.862523875033787	-0.1339
C21orf33	2.86801801294599	0.747567481987415	0.863116111254885	-0.0793
PCDHGA9	-0.509484639621229	0.74810139788387	0.863600796936738	-0.2059
BCL7C	3.27214084108832	0.74812919607551	0.863600796936738	-0.0797
ANKRD36BP1	4.9247965993005	0.748903905150769	0.864440420614089	-0.0367
VPS53	5.65160341927396	0.749854552326894	0.865428291015285	-0.0327
MSRB3	-1.93590206758684	0.750867403140328	0.866487693535387	-0.443
WDR81	2.30287589100377	0.751847095154411	0.867563401121227	-0.0839
CDK7	0.368783071182665	0.752511253424608	0.868165156883193	-0.1696
ZNF674	2.14452578335777	0.752583157508632	0.868193246349295	-0.1065
CCNJ	3.78453131954804	0.753087722792244	0.868720426342425	-0.0493
ARV1	3.28756691158959	0.753488415340143	0.869127725434363	-0.0685
E4F1	4.21454702035331	0.754421889305911	0.869984587907821	-0.0487
SNIP1	4.21818921727964	0.754904360192482	0.870459294172351	-0.0479
TRPM2-AS	-0.0784116608693034	0.754928900341304	0.870459294172351	-0.2178
DIXDC1	2.22024838551302	0.755446725340105	0.870946347825005	-0.0867
ZNF512B	4.84543707349679	0.75557774649343	0.871042393280125	-0.0366
CSNK2A1	7.41830968014289	0.755833065802392	0.871281710506313	-0.0306
C1orf122	4.07290379427014	0.755997006333417	0.871415667863547	-0.0558
SPTBN2	5.54345516513148	0.756162029332943	0.871495833806957	-0.0324
ZNF706	6.73641112828499	0.757023928362225	0.872379045333971	-0.03
RAB3B	5.87182627296268	0.757263836726505	0.872600429418612	-0.0318
FUT10	2.75419643277555	0.757961874319869	0.873294539449892	-0.0765
POF1B	3.39690755761271	0.759314861525568	0.874687791015319	-0.0536
LRRC2	-1.76622793973508	0.759986043942195	0.87532475310236	-0.4346
LOC102724094	-1.76622793973508	0.759986043942195	0.87532475310236	-0.4346
ZNF337-AS1	1.58893845708837	0.760011648851091	0.87532475310236	-0.0943
C10orf91	-1.76614469361715	0.760102869545965	0.875374589101132	-0.4341
TRIM67	-1.76606861350556	0.760411771354089	0.875619862359042	-0.4359
LOC105373237	-1.76598535866384	0.760538396789421	0.875655207605176	-0.4354
NGLY1	4.8800858359977	0.760638484022745	0.87571521500405	-0.0371
