logCPM	PValue	FDR	log2FoldChange
HIST1H2BN	-0.280633572827301	0.11327934671142	0.215599223682619	0.8842
ACYP2	1.96081217077317	0.113672448283224	0.216302294752819	0.4086
LOC101928403	0.719663143332466	0.113921983554457	0.216709360401184	0.5527
TMEM160	3.475662999451	0.114038663374648	0.216908714166241	0.2862
LRRC29	-1.10520971589908	0.114145553294322	0.217089407327967	1.1948
MIR4426	0.61388230100884	0.114177914327296	0.217128333745742	0.6607
GRIP1	2.08136242905009	0.114564534139449	0.217750144221736	0.3721
FBXL22	-0.129947845353156	0.114588230433923	0.217772510389516	0.6945
GUCY1A3	4.07739832487856	0.114702508434986	0.217921635340733	0.2116
IKZF4	2.40812797434322	0.114794061969583	0.218050192000489	0.3467
ADPRHL1	1.38352625727263	0.115425519210739	0.219135636305247	0.482
RHBDF2	5.09831196860196	0.11555061103005	0.219310536253874	0.1627
ATP2A3	-0.830616235490299	0.115552087915707	0.219310536253874	1.2455
CCDC74A	-0.176486389721421	0.115708416852016	0.219581378175718	0.7635
SNORD110	0.444474992223268	0.115766007726184	0.21966783463769	0.6477
RABGEF1	5.8909115569696	0.115837706523341	0.219781040354407	0.1521
PYCR1	5.44227542571224	0.116735625794787	0.221415645143858	0.1751
DPH1	4.08177526518584	0.116810547510186	0.221534734608972	0.1977
VPS37D	-0.297067305171714	0.116865335123681	0.221615618366877	0.8938
TTL	5.42623520211909	0.117082212925385	0.222003830407751	0.1658
PGLYRP4	-1.86047371652727	0.117118404054275	0.222049390841713	2.3896
GTDC1	4.14449744023189	0.117281604558604	0.222303854661355	0.1933
PLAC4	-0.940147377455231	0.11732901978224	0.222309344959122	1.1245
RRBP1	6.90056739462342	0.117340756355505	0.222309344959122	0.1877
RPL23AP87	-1.85898946589769	0.117375899264025	0.222352850157106	2.3972
LIMS3L	-0.493392689514351	0.117532602438917	0.222580413913367	0.9019
SLC26A1	0.952386650039893	0.11760404274133	0.222692604946139	0.5798
MYO15A	-0.279499653285803	0.117632597404357	0.222713922859028	0.8888
NOA1	6.14133246598936	0.117639699722262	0.222713922859028	0.1474
TGFB3	0.945232802790555	0.117727179468969	0.222849149572953	0.5717
DDHD2	5.09375516873627	0.117735541609944	0.222849149572953	0.1794
LOC101928674	-0.46960546277347	0.117904303736503	0.223145445678374	0.9328
C1S	0.103216328698054	0.117950583920404	0.223209895309515	0.8315
MTO1	5.10461071449856	0.117987824318583	0.223257226446938	0.184
GLRX	3.85543770858045	0.118010351250175	0.22327670975471	0.2098
ABCC5	4.79393457677005	0.118033068321194	0.223296548732821	0.1744
SLC25A42	1.60454876909155	0.118057602729549	0.223319821306668	0.4539
BRSK1	0.0715972227989183	0.118141988038292	0.223456292335999	0.8568
LOC220729	3.65617321162585	0.118181791252093	0.223485268396334	0.2723
TEKT5	-1.02549329091291	0.118259571230097	0.223586032764773	1.2955
KAT5	4.29821375828115	0.118304582068464	0.223647970409225	0.1856
KDELR2	7.84923454487581	0.118350057734494	0.223710773866321	0.152
FAM127C	4.38885323082924	0.118525706816	0.224019598678216	0.1908
ST3GAL4-AS1	1.45205841649536	0.118702556207562	0.224307407734733	0.4632
MRPS18A	5.18416387599687	0.118875435997254	0.224587598009507	0.1605
ADAMTSL4-AS1	-0.336220663835534	0.118994629649293	0.224766265791774	0.9398
ECT2L	-0.938836007728057	0.119257199138343	0.225215622992613	1.1291
NFE2L2	6.95519059098176	0.11937017078364	0.225359031833106	0.1444
WRN	4.99729295546895	0.119410001699856	0.225364312109229	0.2086
SOAT1	6.622471999185	0.119542293791386	0.22554403838937	0.1566
ZNF16	2.08123838018723	0.119614422459191	0.225656804424408	0.4086
BAHCC1	5.12259122410688	0.119747312726394	0.225884164200563	0.1655
SNORD12B	-0.282019517940339	0.119992022422769	0.226300902918442	0.8772
TPPP	0.589186588225368	0.120232050270424	0.226658024549448	0.63
EMB	4.84338557905849	0.120697548155082	0.22741814832482	0.1668
RANBP9	5.37371548624776	0.120733861861713	0.227439622551587	0.1658
ZNF773	3.22048661438585	0.120777199168705	0.227497786630611	0.2854
TEX19	-0.941585732360224	0.120909278867737	0.22769958685882	1.1189
TMEM150A	2.04695468227928	0.121206806997316	0.228165752582285	0.3871
CEP131	4.1426859943715	0.121271681731525	0.228246490582112	0.2288
HIBADH	6.60947117658099	0.12131888179131	0.228282571220589	0.1583
OTOGL	-0.282145864504882	0.121343117013936	0.228304642296858	0.8774
TFB1M	4.77058155164604	0.121401140756488	0.228390274696048	0.1743
FAM172BP	1.02113695732407	0.121583504283508	0.228686220296695	0.5294
FARP2	4.29362248015102	0.121708264110668	0.228873719571936	0.1981
GRHL3	1.66566700605067	0.12196504221865	0.229214928015615	0.4509
TTC9C	4.57167001562829	0.122286690980874	0.229701186392308	0.1858
HDAC6	4.21987711822485	0.122326889050231	0.229729419452835	0.189
CDHR4	-1.85750378913025	0.122589104645172	0.230150832414876	2.4116
KRTCAP3	4.71971236781076	0.122708215164956	0.230350763604261	0.1973
GGA1	4.26029408080081	0.123298472527046	0.231293654600285	0.1853
LOC101927043	-0.330796487256623	0.123299180903263	0.231293654600285	0.8073
LINC00853	-0.684164492896578	0.123405700187522	0.231422132781038	1.0138
SDC3	4.60388066363515	0.123460621974217	0.231501347037932	0.2022
FBXO11	6.08249154173009	0.123823671517228	0.232110580882895	0.1482
LOC100507131	0.722568669459324	0.123893385584776	0.232169744121912	0.5569
SLC29A4	0.303087406046192	0.124025622421601	0.232393694234707	0.6208
VARS2	-1.78888768305418	0.124115411815056	0.232514208116537	2.5026
LOC401261	0.283503687878698	0.124148102084907	0.232551585436288	0.6702
RAB11FIP2	4.35162038840309	0.124193952805473	0.232613604433848	0.1848
CSPG4	-0.336346936292434	0.124220559095722	0.232639569845251	0.9381
LOC100130950	-0.326488157566496	0.124310865211179	0.232753206730052	0.8243
APOLD1	3.39256315073905	0.124700969862589	0.233368970296656	0.2492
LOC644656	0.933358384908595	0.124754090176484	0.233399330832332	0.5591
C1orf86	3.23082155460645	0.124966092949593	0.233772004599627	0.2453
FHL3	2.2726475023265	0.12500202747288	0.233815267781239	0.3572
HINFP	3.7609098061735	0.125206430345648	0.234053716198049	0.2291
C11orf86	-0.94145771232259	0.125259803908824	0.234129515732517	1.1157
ZMYND10	-0.903087922410077	0.125369443175595	0.234286952724219	1.1788
ERP27	5.35022073341101	0.125369699888414	0.234286952724219	0.155
HDAC7	5.56910798557985	0.125401016770208	0.234304448574558	0.1482
TRIM22	-0.496081926266268	0.125592820126345	0.234515914746558	0.89
KIAA1656	-0.496081926266268	0.125592820126345	0.234515914746558	0.89
OR2A7	-1.20386528740363	0.125594987865748	0.234515914746558	1.399
PIK3R4	5.59945477091921	0.125814251493333	0.234854572046565	0.1862
TLE6	0.39336902869544	0.125854078595258	0.23490230072574	0.646
TNFAIP1	4.91109300947349	0.126019091533494	0.235163501485789	0.1616
EXT1	6.13438446394971	0.126075901364983	0.235234898641161	0.1631
LINC01588	2.1449025048043	0.126307014022155	0.235604459792424	0.3566
VPS13D	5.27723970339168	0.126474568996161	0.235820624205282	0.1765
DLEU2L	-0.016220930691908	0.126695011858297	0.236183410240484	0.9218
ZNF497	0.888527863940608	0.126734423102627	0.236232757623194	0.5796
DPY30	6.42141043066592	0.126816096909545	0.236336735931059	0.1442
RCAN3	4.17212928907467	0.126855929789543	0.236386838240064	0.2173
RILPL2	1.48670697678743	0.127051112438499	0.236726383820906	0.4803
BCDIN3D-AS1	-0.584671962359345	0.1271356860644	0.236859790263464	0.9558
LINC00672	0.491857762948183	0.127272616376921	0.237066512047451	0.693
CA14	-0.653310792205043	0.127448258113425	0.237345241264786	1.0591
STRN	6.20745263856865	0.127463672278062	0.237349734915168	0.1479
TAS1R3	-1.46533783573967	0.127528178535961	0.237445632570373	1.4377
SLC4A5	3.43351467667324	0.127600873721354	0.237539892652223	0.2274
NPB	-1.15747279624586	0.127604827302824	0.237539892652223	1.4729
GRK6	5.11294550301315	0.127758312161973	0.2377862955033	0.1584
HDDC2	5.1179581236986	0.127787827767586	0.237807806699801	0.1571
KCNC4	-0.231243609352594	0.127863485385345	0.237924349117813	0.8065
ITIH4	-0.68713288758053	0.127890319948739	0.23795002863679	0.9982
LOC101928118	-1.10495209324409	0.127933049842123	0.238005274423499	1.2017
CNTD1	0.174126672261859	0.128105431021583	0.238301686237011	0.6974
IREB2	5.93509233539049	0.12812938291597	0.238321957668257	0.1587
MDM2	6.06426292868171	0.128684525660854	0.239232657888446	0.1538
NOXA1	1.13476630474565	0.128752352340032	0.239310012657262	0.4788
RGPD4	-1.46252966528229	0.128875950633866	0.239490976666516	1.4507
CCDC96	1.58628135493156	0.129114147529383	0.239698870909565	0.4538
MED20	4.76772015557128	0.129114923735283	0.239698870909565	0.2296
MIR200B	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
FAM110D	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
RNVU1-1	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
PATE2	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
HRK	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
KRT35	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
MPP4	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
LOC101927843	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
ADORA2A-AS1	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
LOC101928105	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
AADAC	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
LINC00504	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
ZDHHC11B	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
LOC642366	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
LOC102546298	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
LOC101929470	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
MIR4668	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
PCDH19	-2.4055296913052	0.129276680706375	0.239698870909565	4.0951
ZNF568	2.25608137359959	0.129922334647762	0.240536119072838	0.3853
LOC100130691	1.8997833027477	0.129925519521971	0.240536119072838	0.3914
COL8A2	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
HSD52	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
MIR137HG	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
LINC00184	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
CD81-AS1	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
OR7E2P	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
CYP11A1	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
WFIKKN1	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
LOC105379472	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
DRC7	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
SLC8A2	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
LOC101927973	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
LOC102724156	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
CAPN6	-2.4070307151099	0.129991747960814	0.240536119072838	4.0841
MEA1	5.65257760345959	0.130133786657664	0.240652967733371	0.1768
ING1	3.44121670732404	0.130162276417734	0.240652967733371	0.237
LOC643339	-1.20373680815106	0.130534374354584	0.240652967733371	1.3956
LOC101927604	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
ALKBH3-AS1	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
LOC105379411	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
MIRLET7I	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
ATP5EP2	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
ITGAD	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
ANKRD30B	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
ZNF649-AS1	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
LOC100130451	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
LOC340017	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
WWC2-AS1	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
GPR37	-2.30106225373461	0.130540862260551	0.240652967733371	4.328
C10orf35	2.2973733646699	0.130603045595563	0.240652967733371	0.3599
JMJD7	1.01869659077542	0.130838041674809	0.240652967733371	0.4844
TMEM88B	-2.5170389080973	0.131043555665942	0.240652967733371	3.8283
Mar-10	-2.5170389080973	0.131043555665942	0.240652967733371	3.8283
CALHM1	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
MMP19	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
CCDC144NL	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
PSG8	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
LOC101927764	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
LINC01260	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
PROM1	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
TAPBP	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
RFPL4B	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
RELN	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
GDPD2	-2.51854657019841	0.131043555665942	0.240652967733371	3.8142
CROCC	2.97865427584305	0.131063508287299	0.24066540004958	0.3139
ANKRD35	-2.01918649113801	0.131164017218078	0.240753096554718	2.0849
LINC00933	-2.01918649113801	0.131164017218078	0.240753096554718	2.0849
TMEM249	-2.01918649113801	0.131164017218078	0.240753096554718	2.0849
VASH2	2.80807482393734	0.131580533053612	0.241224198348378	0.2866
HCRTR1	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
HMSD	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
FGF22	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
ADRA1D	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
LBP	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
SPATA18	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
LOC101927211	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
RNF217-AS1	-2.4040271766762	0.131618878163245	0.241224198348378	4.1116
SLC5A10	2.55222927826502	0.131765592623889	0.241388426544311	0.3235
GBX1	-1.52048888656977	0.131774597882373	0.241388426544311	1.3511
LANCL1-AS1	-2.0206762417844	0.132083266163053	0.241677065165569	2.0761
LOC102723649	-2.0206762417844	0.132083266163053	0.241677065165569	2.0761
HSD3BP4	-2.10570305139377	0.132091025209358	0.241677065165569	1.9036
SH2D6	-2.10570305139377	0.132091025209358	0.241677065165569	1.9036
EBF4	-2.10570305139377	0.132091025209358	0.241677065165569	1.9036
NACAD	-2.10570305139377	0.132091025209358	0.241677065165569	1.9036
ANKZF1	5.32942211285925	0.132190267517407	0.241834404629499	0.1512
ACTL10	0.272274438838391	0.132494642907971	0.242342671168012	0.7271
ZMIZ1	5.41946526337006	0.132593273505474	0.242498777911835	0.1623
NAGA	3.97771059228458	0.132692117946708	0.242630940027555	0.1939
ZMAT3	4.00461201914299	0.133701689237828	0.244305678983665	0.2385
DCUN1D3	3.08874465835548	0.133794501349576	0.244450802305631	0.2565
VPS26A	6.81261644433315	0.133996056938	0.244770063584164	0.1884
THEM6	3.76024083340304	0.134397851178334	0.245356717111167	0.2342
HECTD2	2.87392009767828	0.134427570868326	0.245361900997016	0.2761
RPS18P9	0.397559360908353	0.13449754546036	0.245465079468593	0.6594
PHF13	3.16610269899726	0.134558186429071	0.245526661814005	0.2845
SLC9A6	4.9678536849886	0.134602101648643	0.24558224742131	0.1601
TMEM126B	6.26312988028278	0.134619070324875	0.245588662721187	0.1644
ZNF333	1.91637712094824	0.134706718728947	0.245699456200984	0.3806
CHSY1	3.95736843044519	0.134882060337837	0.245994694658097	0.2298
RGPD1	-1.20664091143117	0.134913094493461	0.246001506136453	1.3484
CCNY	5.96186303598665	0.134918005276896	0.246001506136453	0.1446
RPL18A	9.92336449206773	0.134926220472409	0.246001506136453	0.201
UBA6	6.96973280217993	0.135131840346535	0.24630260357092	0.1643
ARHGEF9	4.81699708837838	0.135306854092649	0.246547752102544	0.1695
PPME1	5.74426260544763	0.135699425199747	0.247189054724264	0.165
IL17RB	2.29491104857419	0.135815281206267	0.24735073560471	0.3825
TMEM87B	5.92293505389333	0.13584063366725	0.247372230247313	0.1455
SCNM1	0.451021868984973	0.1359623753825	0.247519856898975	0.5953
LNP1	2.68408410112593	0.136987565312721	0.249187424506679	0.3078
C12orf74	-2.10420828150074	0.137084788675042	0.249289760140607	1.9229
CCDC42B	-2.10420828150074	0.137084788675042	0.249289760140607	1.9229
HIST1H3I	-2.10420828150074	0.137084788675042	0.249289760140607	1.9229
PEAK1	4.1925103883248	0.13713835035897	0.249362323122844	0.1793
CIR1	5.33407981443874	0.137210056295351	0.249402540691743	0.2135
SPACA6P-AS	-0.615865401400492	0.137220923588642	0.249402540691743	0.9059
GLP2R	-1.46374077899152	0.137607024293522	0.250015310061956	1.4422
KDELR1	5.93575952532255	0.137712422934867	0.250132125469996	0.1705
AMBRA1	4.64488469024975	0.137783561955707	0.250236441212037	0.1728
CALML3-AS1	-2.02216454780685	0.138282222650234	0.25099227050136	2.0555
C16orf96	-2.02216454780685	0.138282222650234	0.25099227050136	2.0555
MEF2C-AS1	-2.02216454780685	0.138282222650234	0.25099227050136	2.0555
SNORA2A	-2.0220351169138	0.138445477189183	0.251151232640435	2.0526
FLJ41941	-2.0220351169138	0.138445477189183	0.251151232640435	2.0526
LINC01088	-2.0220351169138	0.138445477189183	0.251151232640435	2.0526
FAM78A	-2.0220351169138	0.138445477189183	0.251151232640435	2.0526
EXOC3L4	-2.30255819718946	0.138493616290056	0.251151232640435	4.2853
TDRD12	-2.30255819718946	0.138493616290056	0.251151232640435	4.2853
MATN4	-2.30255819718946	0.138493616290056	0.251151232640435	4.2853
FUT9	-2.30255819718946	0.138493616290056	0.251151232640435	4.2853
LOC101927492	-0.70994548295587	0.138964584864892	0.251880208627231	1.0325
MRPL18	6.86539391324946	0.139075368192753	0.252030963046149	0.136
ALKBH7	3.7555406398628	0.139138674649941	0.252120659494722	0.2329
UBA7	2.32650604216446	0.139351316560639	0.252430803247769	0.369
RAC1	8.71156089251901	0.13965333858641	0.25292771321761	0.1435
HGSNAT	3.39785392292385	0.139987869086518	0.253458151149804	0.2468
EXD2	4.48787073103897	0.140164325986216	0.253752472749341	0.1679
OSBPL11	4.92016946918547	0.140584814403499	0.254427775591044	0.1578
CLEC19A	-0.941329681347076	0.140748085916329	0.254657785578643	1.1063
ARL17B	-1.94063784047152	0.14141836886272	0.255762373520383	2.2083
NSUN7	3.49081239537198	0.141596426421098	0.255964388626951	0.2298
CPEB3	1.47160341940251	0.14200537244447	0.256652814508092	0.4464
FGGY	4.02374542968353	0.142085874478599	0.256772888980529	0.2027
FAM195A	4.24049555822029	0.142281100504943	0.257100244562828	0.1808
MPZL1	6.53013883079616	0.142452190598567	0.257358455375304	0.1471
CLYBL	0.198569070873146	0.142506367375076	0.257405386642861	0.8726
GLIS2	0.284578684173312	0.142885118537112	0.257961899131083	0.8102
TXNDC15	4.23951364888881	0.14290670234641	0.257975354300016	0.1855
ZNF749	4.00806592626567	0.142929243640704	0.257990535090438	0.2101
NBPF15	4.83648499779082	0.143402690531409	0.258742786948153	0.1644
LGALS8	5.43687893771961	0.143586376094424	0.258997419422962	0.1436
DPH3P1	-0.25942873390016	0.143842401917245	0.259423385269315	0.8978
ZNF316	5.01554674059769	0.144228789328263	0.26007909699494	0.171
LOC100507634	1.46319597756856	0.1444017500851	0.260288146677881	0.4779
LOC101928489	-0.711119394600597	0.144469578744594	0.260358996008026	1.016
PCDHGB7	0.984888282482998	0.144789799146568	0.260858834818883	0.4809
ZNF496	4.89227841830184	0.145490908114633	0.261941027469501	0.1596
LOC105369889	-0.41338837500084	0.145763002516518	0.262379153415653	0.8358
SLC52A1	-1.51888538660926	0.145820895204803	0.262457484260957	1.3753
CAPN15	5.37302266473265	0.145868942859338	0.262492205109914	0.1513
XDH	1.92596670413612	0.145947187711366	0.262555366462229	0.38
CEP112	2.12909068369322	0.146207861997999	0.262916468394031	0.3371
SLC25A4	4.77663177141998	0.146401917184878	0.263191866088344	0.1566
PON2	6.99356116812467	0.146490707158235	0.263299630784752	0.1443
DCUN1D2	3.3514468809408	0.146814881232512	0.263804377143774	0.2195
AGAP7P	-1.93306965654522	0.147038669782685	0.264076532764653	2.3305
SCN1B	-1.93306965654522	0.147038669782685	0.264076532764653	2.3305
FAT2	1.24221576333388	0.147358768350963	0.264573335465695	0.4416
SNORA66	-0.335841783935881	0.14751190403585	0.264744132921597	0.9172
DNAAF5	6.13211409550577	0.147681121651618	0.26496968617906	0.1401
KLHL30	-0.645962363396526	0.147836114272447	0.265169591487306	0.8663
YTHDC1	3.28245233903571	0.148057068533984	0.265505533535176	0.9919
KIF1B	5.98094199633902	0.14845993932409	0.266105513235207	0.1403
USPL1	3.944214591578	0.148528302858324	0.266201914095971	0.2253
DCLRE1C	3.17506241387158	0.149077849311332	0.267108177154547	0.2385
ACADS	3.08001486170472	0.149099600696	0.267120933297957	0.2814
SPPL3	4.94564657319408	0.149181634391804	0.267241675739061	0.1555
PDCD4-AS1	-0.945884278511339	0.149228980395683	0.267274037683075	1.3725
PPP1R10	-0.962731383018823	0.149959195773957	0.268437639937688	1.8116
GNG12-AS1	-1.02706190910678	0.149966887035741	0.268437639937688	1.2543
DMBX1	1.87377329120872	0.150062809736003	0.268583005347105	0.3801
SMAD5	6.42695940824403	0.150097207992209	0.268602474863766	0.1364
ASIC1	2.11742060961042	0.150157422939899	0.268648461453324	0.3905
ALOX12-AS1	1.42235670451495	0.150158243901715	0.268648461453324	0.5387
LOC100506990	1.32385056727866	0.150260250584724	0.268778551001603	0.439
HPS5	4.32667153389488	0.150260401595222	0.268778551001603	0.1909
THOC5	4.83474992671978	0.150290948912242	0.268806854447133	0.1793
C10orf91	-1.06752776442397	0.150431365134761	0.269005289636615	1.234
LOC100507431	-1.06752776442397	0.150431365134761	0.269005289636615	1.234
TRNT	2.92579145873981	0.15047721074526	0.269060916686138	0.2968
LOC102724668	-1.10824210750444	0.150737931465686	0.269474312263764	1.1771
CD99	3.35456983107756	0.15085866092125	0.269663733846895	1.4904
PAK6	3.52049663688774	0.151095138410242	0.270007130659493	0.2488
SMIM13	4.50550519737965	0.151285212794468	0.270267427808573	0.1834
C7orf61	-0.558902020570682	0.151858180434443	0.271184871565214	0.9803
LINC01395	0.26607099954678	0.151988607342039	0.271364695905747	0.6561
C16orf93	-0.617539181255201	0.15216923027332	0.271634053766473	0.9057
C1QTNF6	5.11501763671827	0.152321235708612	0.271852231801391	0.1869
CEP57	6.23064652220168	0.153287039035284	0.273364994472642	0.1515
PCDHB18P	-1.41139898394761	0.153463136056345	0.273649444407563	1.5072
KLRC3	-1.35323635411972	0.153537295364348	0.273728209391751	1.1465
HOTAIRM1	4.12330897095835	0.153583452517697	0.273783762246175	0.1892
NRK	4.33590159204267	0.154020778767429	0.274482949744063	0.1887
BET1L	4.68389441492345	0.154390548784153	0.275061370020835	0.1656
PADI1	2.99574013987128	0.154414728304837	0.275077603428289	0.2636
STARD4	5.2746251284611	0.154668706090434	0.275420405614777	0.1775
MXD3	2.71172290820372	0.154682593052602	0.275420405614777	0.2775
ARHGEF5	4.5942926138761	0.154817398847633	0.275606673170393	0.1757
LRRC34	0.0109450353627351	0.154922421354676	0.27576674378422	0.7589
SLC25A40	4.98950067533445	0.155093021515266	0.276043502074944	0.167
ALG1	3.79273260910214	0.155213983273196	0.276231865727771	0.2038
SPPL2A	3.85035718173809	0.155315314144474	0.276358321152195	0.2168
NQO2	3.65090455620616	0.155338458507697	0.276372565882129	0.2035
PTPRG-AS1	1.59189861703655	0.155391152579032	0.27643937648439	0.3812
TSC22D1-AS1	-0.5039806895407	0.155613591714674	0.276808119491678	1.0147
LOC100287387	0.596539055317166	0.15563382635709	0.276817140878317	0.5607
FCGR2A	-0.253651699123879	0.15565720444934	0.276818797988501	0.775
ELOVL1	6.33578726381192	0.155680247532205	0.276818797988501	0.152
RAB33B	4.34555238223106	0.15613618518432	0.277575440327681	0.1963
SP2-AS1	2.78562218535894	0.156604993972283	0.278327567168809	0.2614
LOC101928868	-0.459385092044154	0.156772512611498	0.278574353536558	0.8021
FARP1	4.38221337478272	0.156803667533609	0.278599294841223	0.1677
LOC254896	1.27528273039691	0.156954145027866	0.278839516507272	0.4194
APLP1	0.066643835146619	0.156990904533636	0.278877683484096	0.6638
LOC100130093	-0.296558313363097	0.157262770072824	0.27927909829275	0.9048
TDRP	4.5421272945395	0.157282507334979	0.279286981218498	0.1775
MRM1	0.931145063450132	0.158300161449656	0.28093572601969	0.5449
RCCD1	3.60510828827766	0.158392747268715	0.281039750620825	0.1984
CSTF1	5.71299188323943	0.158590991479542	0.281309477307669	0.1501
AKR7L	-0.438868802729224	0.15908315074898	0.282018061766691	0.8033
SNORD12	-0.438868802729224	0.15908315074898	0.282018061766691	0.8033
LOC102723899	-1.35017811103493	0.159166328061666	0.282112351768753	1.1606
FOXK1	5.69682809452858	0.159167244917734	0.282112351768753	0.1456
NELFE	-1.30315182188647	0.159395660208884	0.282437216691632	1.2276
SEMA4A	1.68872268601111	0.159445799157635	0.282496361551027	0.3776
SYNGR3	-1.25766502475495	0.159877899957996	0.283206961152064	1.6595
SCART1	0.743393015982941	0.160161794232937	0.283654803600747	0.52
RTKN2	4.8225250214072	0.160396912319061	0.28404365421445	0.1638
MOB1B	6.59244113858408	0.160483612056208	0.28416962383105	0.1428
LOC100652758	0.633266280282616	0.160698114226979	0.284494256529066	0.6071
TAF6L	3.57794993823494	0.160818139355308	0.284631556607741	0.2108
CCDC91	5.14485860249457	0.160877852249806	0.284702023136144	0.1516
NR1D1	2.65305338522545	0.160947417110702	0.284753083833468	0.3809
TUSC2	4.94968657883603	0.160948314272618	0.284753083833468	0.1581
WNT4	-1.65029923418623	0.160953498689612	0.284753083833468	1.7587
QARS	6.25401330036578	0.161313362436707	0.285251525052744	0.1465
NUDT16P1	3.2507754458121	0.16152494055114	0.285597996581271	0.2621
ZMYM4	5.95213731234346	0.161605440390061	0.285712659283455	0.139
LOC101927100	-1.02078730346253	0.161681956647674	0.285764914373119	0.9915
CHSY3	-1.02078730346253	0.161681956647674	0.285764914373119	0.9915
MMP25	0.288197796238445	0.161713427724163	0.28576520535595	0.6088
CRISPLD1	1.33577495651978	0.161777981595648	0.28585160975708	0.4481
KCTD16	-0.717085471456431	0.162351908892501	0.286754687378241	0.9607
PKN1	6.0537023867433	0.162528463566021	0.287010991571028	0.133
NME2	-0.523529641462637	0.162677709512063	0.287211568643635	0.8519
ZNF746	3.77370739787624	0.163036807434379	0.287741681798339	0.2061
BBS12	1.89500772522878	0.16319999902581	0.287925492917368	0.3352
ZBTB7A	4.86284700290457	0.163242646411327	0.287937947138665	0.1662
ITPKC	3.62472311749839	0.163457755858993	0.288235312708805	0.2085
GOLGA8B	3.89572456691213	0.163762858048918	0.288688174637027	0.2044
ANKRD63	-0.440270318078509	0.163799217087077	0.288724389991472	0.7981
NKIRAS1	3.11840843686262	0.164009990766224	0.289040099568316	0.2261
ATP2A1	0.361272784049842	0.164100271249578	0.289171288796554	0.6002
C16orf91	4.09732819383832	0.164169085491321	0.289249630464799	0.1867
MGC50722	-0.981321596051562	0.164334530417492	0.289472326061533	1.0551
MAN2B1	5.23031078043201	0.164383766039016	0.289531117492357	0.1581
TMEM177	3.97399801461721	0.164796032915038	0.290173261660585	0.1819
POT1-AS1	0.948599738026949	0.164858030338109	0.290208342253441	0.5559
